uid,name,artist,city,ranking
1499,Lil Bebe (Remix),DaniLeigh Feat. Lil Baby,baltimore,50
1500,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,omaha,1
1501,Be Alright,Dean Lewis,omaha,2
1502,Someone You Loved,Lewis Capaldi,omaha,3
1503,Wow.,Post Malone,omaha,4
1504,Pure Water,Mustard & Migos,omaha,5
1505,7 Rings,Ariana Grande,omaha,6
1506,Bad Liar,Imagine Dragons,omaha,7
1507,Talk,Khalid & Disclosure,omaha,8
1508,You Say,Lauren Daigle,omaha,9
1509,Sweet But Psycho,Ava Max,omaha,10
1510,Undrunk,FLETCHER,omaha,11
1511,Middle Child,J. Cole,omaha,12
1512,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,omaha,13
1513,Dancing With A Stranger,Sam Smith & Normani,omaha,14
1514,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,omaha,15
1515,SICKO MODE,Travis Scott,omaha,16
1516,Somedays,$unlisted,omaha,17
1517,Power Over Me,Dermot Kennedy,omaha,18
1518,Without Me,Halsey,omaha,19
1519,Sucker,Jonas Brothers,omaha,20
1520,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,omaha,21
1521,Going Bad,Meek Mill Feat. Drake,omaha,22
1522,Eastside,"Benny Blanco, Halsey & Khalid",omaha,23
1523,Please Me,Cardi B & Bruno Mars,omaha,24
1524,Old Town Road,Lil Nas X,omaha,25
1525,Better,Khalid,omaha,26
1526,Good As You,Kane Brown,omaha,27
1527,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,omaha,28
1528,Shallow,Lady Gaga & Bradley Cooper,omaha,29
1529,"Hey Look Ma, I Made It",Panic! At The Disco,omaha,30
1530,Whiskey Glasses,Morgan Wallen,omaha,31
1531,La La Land,Bryce Vine Feat. YG,omaha,32
1532,There Was This Girl,Riley Green,omaha,33
1533,Beautiful Crazy,Luke Combs,omaha,34
1534,Down To The Honkytonk,Jake Owen,omaha,35
1535,This Feeling,The Chainsmokers Feat. Kelsea Ballerini,omaha,36
1536,bury a friend,Billie Eilish,omaha,37
1537,Here Tonight,Brett Young,omaha,38
1538,Trampoline,SHAED,omaha,39
1539,Some Of It,Eric Church,omaha,40
1540,Walk Me Home,P!nk,omaha,41
1541,Celebrity Skin,Hole,omaha,42
1542,365,Zedd & Katy Perry,omaha,43
1543,Lil Bebe (Remix),DaniLeigh Feat. Lil Baby,omaha,44
1544,Eyes On You,Chase Rice,omaha,45
1545,a Lot,21 Savage,omaha,46
1546,Look What God Gave Her,Thomas Rhett,omaha,47
1547,Happier,Marshmello & Bastille,omaha,48
1548,Mess,Lil Wayne,omaha,49
1549,Rumor,Lee Brice,omaha,50
1550,Tetris,Derek King,new haven,1
1551,Look Back At It,A Boogie Wit Da Hoodie,new haven,2
1552,You Say,Lauren Daigle,new haven,3
1553,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,new haven,4
1554,Fall,Davido,new haven,5
1555,Hard Place,H.E.R.,new haven,6
1556,2am,Casanova Feat. Tory Lanez & Davido,new haven,7
1557,Boasty,Wiley & Stefflon Don & Sean Paul Feat. Idris Elba,new haven,8
1558,Be Alright,Dean Lewis,new haven,9
1559,You,Nicole Bus,new haven,10
1560,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,new haven,11
1561,Ex,Kiana Ledé,new haven,12
1562,Nights Like This,Kehlani Feat. Ty Dolla $Ign,new haven,13
1563,Please Me,Cardi B & Bruno Mars,new haven,14
1564,Middle Child,J. Cole,new haven,15
1565,7 Rings,Ariana Grande,new haven,16
1566,Project Dreams,Marshmello & Roddy Ricch,new haven,17
1567,Going Bad,Meek Mill Feat. Drake,new haven,18
1568,Dancing With A Stranger,Sam Smith & Normani,new haven,19
1569,Shot Clock,Ella Mai,new haven,20
1570,Wow.,Post Malone,new haven,21
1571,Be Like Me,Lil Pump Feat. Lil Wayne,new haven,22
1572,HML,Melii Feat. A Boogie Wit Da Hoodie,new haven,23
1573,Love Someone,Lukas Graham,new haven,24
1574,000000,A.CHAL,new haven,25
1575,Talk,Khalid & Disclosure,new haven,26
1576,Better,Khalid,new haven,27
1577,My Year,GASHI & G-Eazy,new haven,28
1578,Pure Water,Mustard & Migos,new haven,29
1579,Eastside,"Benny Blanco, Halsey & Khalid",new haven,30
1580,Shallow,Lady Gaga & Bradley Cooper,new haven,31
1581,Envy Me,Calboy,new haven,32
1582,Cash Money,Solo Lucci,new haven,33
1583,Calling My Spirit,Kodak Black,new haven,34
1584,a Lot,21 Savage,new haven,35
1585,Undrunk,FLETCHER,new haven,36
1586,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,new haven,37
1587,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,new haven,38
1588,First Off,Future Feat. Travis Scott,new haven,39
1589,Rule The World,2 Chainz Feat. Ariana Grande,new haven,40
1590,Sweet But Psycho,Ava Max,new haven,41
1591,Ride Good,LightSkinKeisha & B Smyth,new haven,42
1592,Without Me,Halsey,new haven,43
1593,Racks In The Middle,Nipsey Hussle Feat. Roddy Ricch And Hit-Boy,new haven,44
1594,Don't Call Me Up,Mabel,new haven,45
1595,Put A Date On It,Yo Gotti Feat. Lil Baby,new haven,46
1596,Shotgun,George Ezra,new haven,47
1597,Yuso,"Lil Wayne, Kid Ink & Saweetie",new haven,48
1598,Lost In The Fire,Gesaffelstein & The Weeknd,new haven,49
1599,More In The Morning,Angelica Vila,new haven,50
1600,Better,Khalid,dumas,1
1601,Nunca Es Suficiente,Los Ángeles Azules Feat. Natalia Lafourcade,dumas,2
1602,Ex,Kiana Ledé,dumas,3
1603,Beautiful Crazy,Luke Combs,dumas,4
1604,Be Alright,Dean Lewis,dumas,5
1605,Good As You,Kane Brown,dumas,6
1606,Wow.,Post Malone,dumas,7
1607,7 Rings,Ariana Grande,dumas,8
1608,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,dumas,9
1609,Whiskey Glasses,Morgan Wallen,dumas,10
1610,Sweet But Psycho,Ava Max,dumas,11
1611,¿Por Qué Cambiaste De Opinión?,Calibre 50,dumas,12
1612,Shallow,Lady Gaga & Bradley Cooper,dumas,13
1613,Aerolínea Carrillo,T3R Elemento Feat. Gerardo Ortiz,dumas,14
1614,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,dumas,15
1615,Bad Liar,Imagine Dragons,dumas,16
1616,Project Dreams,Marshmello & Roddy Ricch,dumas,17
1617,Going Bad,Meek Mill Feat. Drake,dumas,18
1618,Look Back At It,A Boogie Wit Da Hoodie,dumas,19
1619,Nights Like This,Kehlani Feat. Ty Dolla $Ign,dumas,20
1620,Tennessee Whiskey,Chris Stapleton,dumas,21
1621,Blue Ain't Your Color,Keith Urban,dumas,22
1622,Never Been A Moment,Micah Tyler,dumas,23
1623,That's What I Like,Bruno Mars,dumas,24
1624,Bella,Wolfine,dumas,25
1625,Millionaire,Chris Stapleton,dumas,26
1626,Fíjate Que Si,Edwin Luna Y La Trakalosa De Monterrey,dumas,27
1627,Tequila,Dan + Shay,dumas,28
1628,Zombie,Bad Wolves,dumas,29
1629,Monsters,Shinedown,dumas,30
1630,Big Bank,"YG Feat. 2 Chainz, Big Sean & Nicki Minaj",dumas,31
1631,"Todos Hablan, Nada Saben",Aldo Trujillo,dumas,32
1632,Te Lo Estoy Afirmando,Julion A.,dumas,33
1633,Drip Too Hard,Lil Baby & Gunna,dumas,34
1634,Make It Sweet,Old Dominion,dumas,35
1635,Twerk,City Girls,dumas,36
1636,Ready To Let Go,Cage The Elephant,dumas,37
1637,a Lot,21 Savage,dumas,38
1638,Ni Bien Ni Mal,Bad Bunny,dumas,39
1639,Dancing With A Stranger,Sam Smith & Normani,dumas,40
1640,Girl,Maren Morris,dumas,41
1641,Con Calma,Daddy Yankee Feat. Snow,dumas,42
1642,Regálame Una Noche,$unlisted,dumas,43
1643,Symphony,$unlisted,dumas,44
1644,Mixed Personalities,YNW Melly Feat. Kanye West,dumas,45
1645,Undrunk,FLETCHER,dumas,46
1646,Middle Child,J. Cole,dumas,47
1647,Low Key,Ally Brooke Feat. Tyga,dumas,48
1648,Please Me,Cardi B & Bruno Mars,dumas,49
1649,Disaster,Dave Feat. J Hus,dumas,50
1650,Be Alright,Dean Lewis,youngstown,1
1651,7 Rings,Ariana Grande,youngstown,2
1652,You Say,Lauren Daigle,youngstown,3
1653,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,youngstown,4
1654,Without Me,Halsey,youngstown,5
1655,Sweet But Psycho,Ava Max,youngstown,6
1656,Wow.,Post Malone,youngstown,7
1657,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,youngstown,8
1658,Better,Khalid,youngstown,9
1659,Please Me,Cardi B & Bruno Mars,youngstown,10
1660,Bad Liar,Imagine Dragons,youngstown,11
1661,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,youngstown,12
1662,Sucker,Jonas Brothers,youngstown,13
1663,Dancing With A Stranger,Sam Smith & Normani,youngstown,14
1664,Undrunk,FLETCHER,youngstown,15
1665,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,youngstown,16
1666,Eastside,"Benny Blanco, Halsey & Khalid",youngstown,17
1667,SICKO MODE,Travis Scott,youngstown,18
1668,Shotgun,George Ezra,youngstown,19
1669,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,youngstown,20
1670,Middle Child,J. Cole,youngstown,21
1671,Pure Water,Mustard & Migos,youngstown,22
1672,Love Someone,Lukas Graham,youngstown,23
1673,Going Bad,Meek Mill Feat. Drake,youngstown,24
1674,High Hopes,Panic! At The Disco,youngstown,25
1675,Here Tonight,Brett Young,youngstown,26
1676,Walk Me Home,P!nk,youngstown,27
1677,Talk,Khalid & Disclosure,youngstown,28
1678,Speechless,Dan + Shay,youngstown,29
1679,Beautiful Crazy,Luke Combs,youngstown,30
1680,Old Town Road,Lil Nas X,youngstown,31
1681,Look Back At It,A Boogie Wit Da Hoodie,youngstown,32
1682,Shallow,Lady Gaga & Bradley Cooper,youngstown,33
1683,Hurt,Oliver Tree,youngstown,34
1684,Whiskey Glasses,Morgan Wallen,youngstown,35
1685,San Marcos,BROCKHAMPTON,youngstown,36
1686,Good As You,Kane Brown,youngstown,37
1687,Happier,Marshmello & Bastille,youngstown,38
1688,Mess,Lil Wayne,youngstown,39
1689,Envy Me,Calboy,youngstown,40
1690,a Lot,21 Savage,youngstown,41
1691,Celebrity Skin,Hole,youngstown,42
1692,Backin' It Up,Pardison Fontaine Feat. Cardi B,youngstown,43
1693,Eyes On You,Chase Rice,youngstown,44
1694,Tequila,Dan + Shay,youngstown,45
1695,Rumor,Lee Brice,youngstown,46
1696,Millionaire,Chris Stapleton,youngstown,47
1697,Down To The Honkytonk,Jake Owen,youngstown,48
1698,Dance Macabre,Ghost,youngstown,49
1699,Youngblood,5 Seconds Of Summer,youngstown,50
1700,You Say,Lauren Daigle,shirley,1
1701,Be Alright,Dean Lewis,shirley,2
1702,Middle Child,J. Cole,shirley,3
1703,Wow.,Post Malone,shirley,4
1704,a Lot,21 Savage,shirley,5
1705,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,shirley,6
1706,7 Rings,Ariana Grande,shirley,7
1707,Look Back At It,A Boogie Wit Da Hoodie,shirley,8
1708,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,shirley,9
1709,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,shirley,10
1710,Dancing With A Stranger,Sam Smith & Normani,shirley,11
1711,Pure Water,Mustard & Migos,shirley,12
1712,Sucker,Jonas Brothers,shirley,13
1713,2am,Casanova Feat. Tory Lanez & Davido,shirley,14
1714,Undrunk,FLETCHER,shirley,15
1715,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,shirley,16
1716,MIA,Bad Bunny Feat. Drake,shirley,17
1717,Shallow,Lady Gaga & Bradley Cooper,shirley,18
1718,Envy Me,Calboy,shirley,19
1719,Space Cadet,Metro Boomin Feat. Gunna,shirley,20
1720,Que Le De,Rauw Alejandro & Nicky Jam,shirley,21
1721,Shallow,Jimmie Allen & Abby Anderson,shirley,22
1722,Mob Ties,Drake,shirley,23
1723,SICKO MODE,Travis Scott,shirley,24
1724,Drip Too Hard,Lil Baby & Gunna,shirley,25
1725,Better,Khalid,shirley,26
1726,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,shirley,27
1727,Twerk,City Girls,shirley,28
1728,Put A Date On It,Yo Gotti Feat. Lil Baby,shirley,29
1729,Last Hurrah,Bebe Rexha,shirley,30
1730,Rule The World,2 Chainz Feat. Ariana Grande,shirley,31
1731,Miss Me More,Kelsea Ballerini,shirley,32
1732,"Hey Look Ma, I Made It",Panic! At The Disco,shirley,33
1733,Eastside,"Benny Blanco, Halsey & Khalid",shirley,34
1734,Arms Around You,XXXTENTACION & Lil Pump Feat. Swae Lee & Maluma,shirley,35
1735,Taki Taki,DJ Snake Feat. Selena Gomez & Ozuna & Cardi B,shirley,36
1736,Mess,Lil Wayne,shirley,37
1737,Without Me,Halsey,shirley,38
1738,Shot Clock,Ella Mai,shirley,39
1739,Bad Liar,Imagine Dragons,shirley,40
1740,Twerk,City Girls Feat. Cardi B,shirley,41
1741,24/7,Meek Mill Feat. Ella Mai,shirley,42
1742,Going Bad,Meek Mill Feat. Drake,shirley,43
1743,Lost In The Fire,Gesaffelstein & The Weeknd,shirley,44
1744,Girls Have Fun,"Tyga, DJ Snake Feat. G-Eazy & Rich The Kid",shirley,45
1745,What's Up?,4 Non Blondes,shirley,46
1746,You Are The Reason,Calum Scott,shirley,47
1747,Thotiana,$unlisted,shirley,48
1748,Down To The Honkytonk,Jake Owen,shirley,49
1749,8 Letters,Why Don't We,shirley,50
1750,Be Alright,Dean Lewis,casper,1
1751,7 Rings,Ariana Grande,casper,2
1752,You Say,Lauren Daigle,casper,3
1753,Bad Liar,Imagine Dragons,casper,4
1754,Shotgun,George Ezra,casper,5
1755,Sweet But Psycho,Ava Max,casper,6
1756,Old Town Road,Lil Nas X,casper,7
1757,Undrunk,FLETCHER,casper,8
1758,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,casper,9
1759,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,casper,10
1760,Wow.,Post Malone,casper,11
1761,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,casper,12
1762,Please Me,Cardi B & Bruno Mars,casper,13
1763,Without Me,Halsey,casper,14
1764,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,casper,15
1765,Good As You,Kane Brown,casper,16
1766,Rainbow,Kacey Musgraves,casper,17
1767,Here Tonight,Brett Young,casper,18
1768,Taste,Tyga Feat. Offset,casper,19
1769,Runnin,Ludwig Göransson Feat. A$AP Rocky And Jacob Banks,casper,20
1770,Dancing With A Stranger,Sam Smith & Normani,casper,21
1771,Look What God Gave Her,Thomas Rhett,casper,22
1772,Moanin',Art Blakey & The Jazz Messengers,casper,23
1773,Miss Me More,Kelsea Ballerini,casper,24
1774,S.O.S. (Sawed Off Shotgun),The Glorious Sons,casper,25
1775,Right Left Wrong,Three Days Grace,casper,26
1776,Beautiful Crazy,Luke Combs,casper,27
1777,Shallow,Lady Gaga & Bradley Cooper,casper,28
1778,Eastside,"Benny Blanco, Halsey & Khalid",casper,29
1779,Better,Khalid,casper,30
1780,Make It Sweet,Old Dominion,casper,31
1781,Amen (Pre Fight Prayer),Mike WiLL Made-It & Lil Wayne,casper,32
1782,No Place,Backstreet Boys,casper,33
1783,"Swan Song (From The Motion Picture ""Alita: Battle Angel"")",Dua Lipa,casper,34
1784,Low Key,Ally Brooke Feat. Tyga,casper,35
1785,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,casper,36
1786,365,Zedd & Katy Perry,casper,37
1787,Walk Me Home,P!nk,casper,38
1788,Celebrity Skin,Hole,casper,39
1789,Tempus Fugit,Bud Powell,casper,40
1790,Four In One,Thelonious Monk,casper,41
1791,Hora Decubitus,Charles Mingus,casper,42
1792,Night Shift,Jon Pardi,casper,43
1793,Let You Down,NF,casper,44
1794,Rearview Town,Jason Aldean,casper,45
1795,Girl Like You,Jason Aldean,casper,46
1796,Youngblood,5 Seconds Of Summer,casper,47
1797,Get Up,Shinedown,casper,48
1798,Always Remember Us This Way,Lady Gaga,casper,49
1799,Mess,Lil Wayne,casper,50
1800,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,mesa,1
1801,Wow.,Post Malone,mesa,2
1802,a Lot,21 Savage,mesa,3
1803,Dancing With A Stranger,Sam Smith & Normani,mesa,4
1804,7 Rings,Ariana Grande,mesa,5
1805,Going Bad,Meek Mill Feat. Drake,mesa,6
1806,Talk,Khalid & Disclosure,mesa,7
1807,Middle Child,J. Cole,mesa,8
1808,Better,Khalid,mesa,9
1809,7 Rings (Remix),Ariana Grande Feat. 2 Chainz,mesa,10
1810,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,mesa,11
1811,MIA,Bad Bunny Feat. Drake,mesa,12
1812,Sucker,Jonas Brothers,mesa,13
1813,Shallow,Lady Gaga & Bradley Cooper,mesa,14
1814,SICKO MODE,Travis Scott,mesa,15
1815,Pure Water,Mustard & Migos,mesa,16
1816,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,mesa,17
1817,You Say,Lauren Daigle,mesa,18
1818,Twerk,City Girls,mesa,19
1819,Look Back At It,A Boogie Wit Da Hoodie,mesa,20
1820,bury a friend,Billie Eilish,mesa,21
1821,Eastside,"Benny Blanco, Halsey & Khalid",mesa,22
1822,Without Me,Halsey,mesa,23
1823,Girls Have Fun,"Tyga, DJ Snake Feat. G-Eazy & Rich The Kid",mesa,24
1824,You're Somebody Else,Flora Cash,mesa,25
1825,Sweet But Psycho,Ava Max,mesa,26
1826,Be Alright,Dean Lewis,mesa,27
1827,Calma (Remix),Pedro Capó & Farruko,mesa,28
1828,Good Vibes,Chris Janson,mesa,29
1829,Lie,NF,mesa,30
1830,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,mesa,31
1831,Please Me,Cardi B & Bruno Mars,mesa,32
1832,Broken,Lovelytheband,mesa,33
1833,Eyes On You,Chase Rice,mesa,34
1834,Burn The House Down,AJR,mesa,35
1835,Beautiful Crazy,Luke Combs,mesa,36
1836,Happier,Marshmello & Bastille,mesa,37
1837,Lil Bebe (Remix),DaniLeigh Feat. Lil Baby,mesa,38
1838,Adan Y Eva,Paulo Londra,mesa,39
1839,Con Calma,Daddy Yankee Feat. Snow,mesa,40
1840,Undrunk,FLETCHER,mesa,41
1841,Wish I Knew You,The Revivalists,mesa,42
1842,Boom!,Simple Plan,mesa,43
1843,Missin You Crazy,Russ,mesa,44
1844,Bubalu,"DJ Luian, Mambo Kingz & Anuel AA Feat. Becky G & Prince Royce",mesa,45
1845,Hurts Like Hell,Madison Beer Feat. Offset,mesa,46
1846,"Swan Song (From The Motion Picture ""Alita: Battle Angel"")",Dua Lipa,mesa,47
1847,Whiskey Glasses,Morgan Wallen,mesa,48
1848,Miss Me More,Kelsea Ballerini,mesa,49
1849,Lucid Dreams,Juice WRLD,mesa,50
1850,Be Alright,Dean Lewis,madison,1
1851,You Say,Lauren Daigle,madison,2
1852,Look Back At It,A Boogie Wit Da Hoodie,madison,3
1853,Undrunk,FLETCHER,madison,4
1854,Sweet But Psycho,Ava Max,madison,5
1855,Eastside,"Benny Blanco, Halsey & Khalid",madison,6
1856,a Lot,21 Savage,madison,7
1857,Middle Child,J. Cole,madison,8
1858,Yuso,"Lil Wayne, Kid Ink & Saweetie",madison,9
1859,Wow.,Post Malone,madison,10
1860,Pure Water,Mustard & Migos,madison,11
1861,Shallow,Lady Gaga & Bradley Cooper,madison,12
1862,Without Me,Halsey,madison,13
1863,Going Bad,Meek Mill Feat. Drake,madison,14
1864,2am,Casanova Feat. Tory Lanez & Davido,madison,15
1865,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,madison,16
1866,Arms Around You,XXXTENTACION & Lil Pump Feat. Swae Lee & Maluma,madison,17
1867,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,madison,18
1868,Don't Call Me Up,Mabel,madison,19
1869,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,madison,20
1870,Please Me,Cardi B & Bruno Mars,madison,21
1871,Sucker,Jonas Brothers,madison,22
1872,Thotiana,$unlisted,madison,23
1873,Missin You Crazy,Russ,madison,24
1874,Calling My Spirit,Kodak Black,madison,25
1875,Girls Have Fun,"Tyga, DJ Snake Feat. G-Eazy & Rich The Kid",madison,26
1876,Youngblood,5 Seconds Of Summer,madison,27
1877,Beautiful Crazy,Luke Combs,madison,28
1878,Better,Khalid,madison,29
1879,Dancing With A Stranger,Sam Smith & Normani,madison,30
1880,Boasty,Wiley & Stefflon Don & Sean Paul Feat. Idris Elba,madison,31
1881,7 Rings,Ariana Grande,madison,32
1882,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,madison,33
1883,Shallow,Jimmie Allen & Abby Anderson,madison,34
1884,Murder On My Mind,YNW Melly,madison,35
1885,MIA,Bad Bunny Feat. Drake,madison,36
1886,Mob Ties,Drake,madison,37
1887,Happier,Marshmello & Bastille,madison,38
1888,Taki Taki,DJ Snake Feat. Selena Gomez & Ozuna & Cardi B,madison,39
1889,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,madison,40
1890,Adan Y Eva,Paulo Londra,madison,41
1891,Lil Boat,88GLAM,madison,42
1892,KIKA,6ix9ine Feat. Tory Lanez,madison,43
1893,HML,Melii Feat. A Boogie Wit Da Hoodie,madison,44
1894,Lost In The Fire,Gesaffelstein & The Weeknd,madison,45
1895,First Off,Future Feat. Travis Scott,madison,46
1896,Caliente,Darell & Farruko,madison,47
1897,Ahora Me Llama,Bad Bunny & Karol G,madison,48
1898,Body,Loud Luxury Feat. Brando,madison,49
1899,Shotgun,George Ezra,madison,50
1900,Be Alright,Dean Lewis,boise,1
1901,I've Been Waiting,Lil Peep & ILoveMakonnen Feat. Fall Out Boy,boise,2
1902,Bad Liar,Imagine Dragons,boise,3
1903,7 Rings,Ariana Grande,boise,4
1904,Sweet But Psycho,Ava Max,boise,5
1905,You Say,Lauren Daigle,boise,6
1906,Eastside,"Benny Blanco, Halsey & Khalid",boise,7
1907,Dancing With A Stranger,Sam Smith & Normani,boise,8
1908,Undrunk,FLETCHER,boise,9
1909,Without Me,Halsey,boise,10
1910,Love Someone,Lukas Graham,boise,11
1911,Shallow,Lady Gaga & Bradley Cooper,boise,12
1912,Better,Khalid,boise,13
1913,Wow.,Post Malone,boise,14
1914,Sucker,Jonas Brothers,boise,15
1915,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,boise,16
1916,Close To Me,Ellie Goulding & Diplo Feat. Swae Lee,boise,17
1917,Who Do You Love,The Chainsmokers & 5 Seconds Of Summer,boise,18
1918,Shotgun,George Ezra,boise,19
1919,Hurts Like Hell,Madison Beer Feat. Offset,boise,20
1920,Ready To Let Go,Cage The Elephant,boise,21
1921,Talk,Khalid & Disclosure,boise,22
1922,You're Somebody Else,Flora Cash,boise,23
1923,Walk Me Home,P!nk,boise,24
1924,Please Me,Cardi B & Bruno Mars,boise,25
1925,"""99""",Barns Courtney,boise,26
1926,Old Town Road,Lil Nas X,boise,27
1927,Low Key,Ally Brooke Feat. Tyga,boise,28
1928,Trampoline,SHAED,boise,29
1929,Beautiful Crazy,Luke Combs,boise,30
1930,Superposition,Young The Giant,boise,31
1931,bury a friend,Billie Eilish,boise,32
1932,Youngblood,5 Seconds Of Summer,boise,33
1933,High Hopes,Panic! At The Disco,boise,34
1934,Without Me,Halsey Feat. Juice WRLD,boise,35
1935,Let 'Em Burn,Nothing More,boise,36
1936,Here Tonight,Brett Young,boise,37
1937,Do Not Disturb,Halestorm,boise,38
1938,"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,boise,39
1939,365,Zedd & Katy Perry,boise,40
1940,Happier,Marshmello & Bastille,boise,41
1941,Going Bad,Meek Mill Feat. Drake,boise,42
